AA,CS,JS,Label
0,0.016711593,0.046811371,1
0,0.093131403,0.101308179,1
0,0.367817357,0.22440872,1
0,0.024628416,0.040739546,1
0,0.007955311,0.018123239,1
0,0.010514385,0.025572729,1
7.98844381,0.001596435,0.023960332,1
36.17438456,0.014076468,0.0418334,1
3.488809932,0.004794257,0.02150305,1
0,0.289989253,0.145439259,1
0,0.010963195,0.110101819,1
0,0.019122246,0.069526185,1
0,0.020759085,0.042369763,1
7.851671904,0.023478863,0.075627743,1
4.088648229,0.006266467,0.052579595,1
0,0.017898246,0.05761857,1
0,0.327831323,0.18163311,1
0,0.042534412,0.04986104,1
0,0.190671765,0.152943846,1
9.682261018,0.012758934,0.058176041,1
0.949720811,0.005521643,0.028116973,1
2.318141371,0.014411606,0.028833962,1
0,0.532412617,0.365093494,1
0,0.016706196,0.029382564,1
0,0.009950936,0.026074517,1
0,0.040725298,0.043573429,1
4.980773634,0.006190778,0.035446948,1
17.05863853,0.030105505,0.081684436,1
0,0.598507437,0.45620454,1
0,0.00336611,0.021631351,1
0,0.274167,0.221195411,1
16.89452341,0.005504086,0.029275915,1
0,0.084179351,0.056622006,1
0,0.075636862,0.049232356,1
0,0.009883266,0.028891155,1
0,0.039513597,0.04218859,1
0,0.011062777,0.064314987,1
5.77809208,0.004639815,0.043162133,1
0,0.017651504,0.030816223,1
0,0.00075376,0.011183412,1
0,0.012144586,0.024068519,1
0,0.292032571,0.140393615,1
0,0.025910127,0.039353127,1
5.114750076,0.008651627,0.086359733,1
29.71996891,0.004014539,0.016852188,1
0,0.011445274,0.045939494,1
0,0.041370105,0.058706835,1
0,0.015218693,0.031516372,1
0,0.041236774,0.05664066,1
0,0.033847182,0.040265497,1
0,0.012926192,0.01468174,1
0,0.025328228,0.041353269,1
0,0.171041193,0.128958208,1
0,0.001435161,0.006046635,1
0,0.163575353,0.149155738,1
126.2643385,0.007501268,0.04616809,1
0,0.034561939,0.059562545,1
0,0.013542691,0.080079749,1
0,0.001984787,0.024585221,1
0,0.025105375,0.058503834,1
0,0.012034572,0.026738861,1
0,0.046641311,0.053944033,1
0,0.039230297,0.067619641,1
0,0.014987734,0.041525505,1
0,0.106440641,0.078181591,1
0,0.028496637,0.042743279,1
4.021343127,0.007714908,0.07145899,1
0,0.002757412,0.00870258,1
0,0.018743616,0.027137482,1
0,0.072609538,0.082557319,1
16.61271297,0.010212749,0.029378277,1
0,0.667575463,0.545037339,1
10.89294493,0.003965084,0.034026484,1
0,0.001203859,0.01,1
0,0.345026634,0.286736501,1
0,0.098305813,0.108223983,1
0,0.015704113,0.048828467,1
0,0.013664153,0.027224398,1
7.185290429,0.001073711,0.015350325,1
4.120311297,0.010194972,0.062793587,1
0,0.021920364,0.012461569,1
0,0.019557639,0.022017334,1
6.648078589,0.020262508,0.072813912,1
0,0.048482509,0.06743538,1
0,0.01285415,0.023555847,1
0,0.022686664,0.039212125,1
0,0.038392542,0.059603136,1
31.50528578,0.004344247,0.030390516,1
0,0.000406589,0.010833388,1
0,0.046618336,0.042600554,1
0,0.039612469,0.099265449,1
0,0.093953014,0.107065621,1
0,0.005265087,0.057793645,1
0.609236042,0.001289174,0.016777556,1
0,0.019332568,0.039361609,1
0,0.258009173,0.191167643,1
7.201552526,0.011152727,0.05330622,1
0.272759228,0.000914451,0.016519442,1
0,0.098851435,0.12621693,1
0,0.012794373,0.041905314,1
3.665900388,0.003531696,0.024483053,1
3.5471016,0.07127497,0.110383272,1
0,0.055989196,0.056685259,1
0,0.07301438,0.037036383,1
0,0.080442961,0.075691895,1
0,0.009571532,0.019302427,1
6.279369504,0.016474738,0.027391378,1
0,0.049459958,0.063299317,1
0,0.011572902,0.036256843,1
0,0.185613235,0.154899129,1
0,0.032692779,0.124156278,1
0,0.010714106,0.038081273,1
0,0.002175538,0.010152958,1
18.35487624,0.04514032,0.053597757,1
0,0.006894601,0.022730874,1
0,0.022828245,0.046746522,1
16.77531416,0.020652657,0.120894742,1
2.718718079,0.002597732,0.036668021,1
0,0.023791791,0.034816188,1
0,0.006971562,0.025872255,1
0,0.015218452,0.089889303,1
0,0.697439674,0.596632437,1
2.531099554,0.006416257,0.014209889,1
0,0.213267101,0.186790845,1
0,0.005192212,0.020981753,1
0,0.007018155,0.018412047,1
0,0.011010676,0.028007147,1
0,0.538630131,0.407569173,1
0,0.017249754,0.048471718,1
4.298390411,0.007239573,0.033602932,1
0,0.18723617,0.148843094,1
0,0.015701538,0.046302154,1
0,0.015041455,0.030032826,1
29.38123118,0.004082268,0.073579343,1
32.63797723,0.032297794,0.092884313,1
40.83921402,0.007013612,0.055082321,1
0,0.122990704,0.142233228,1
0,0.168497416,0.166670022,1
0,0.011356962,0.081343616,1
0,0.021512835,0.066338326,1
0,0.024687062,0.0741047,1
0,0.006443781,0.030026475,1
0,0.007879863,0.041769413,1
0,0.286154149,0.250234865,1
0,0.564464322,0.435084945,1
0.433773356,0.042239206,0.052080454,1
0,0.039517792,0.049966027,1
0,0.105189386,0.101288512,1
2.755923526,0.005778143,0.013415299,1
0,0.051787361,0.062874922,1
0.39027545,0.014781991,0.022797924,1
0,0.016802701,0.065240889,1
0,0.015334865,0.061355176,1
0,0.00553086,0.034023304,1
11.20488374,0.013248143,0.035201081,1
10.97307033,0.003786862,0.03314358,1
0,0.009284949,0.041238236,1
0,0.022797567,0.036598455,1
0.66283934,0.00167054,0.018665556,1
0,0.017229762,0.044690114,1
0.658548898,0.000809731,0.023812628,1
17.84945388,0.014695905,0.082692694,1
0,0.025793539,0.132370752,1
4.576241397,0.003083569,0.018777635,1
0,0.200340352,0.168921476,1
0,0.15203275,0.510826586,1
0,0.01870272,0.036465261,1
0,0.000523424,0.01,1
0,0.123217986,0.130021534,1
0,0.149108198,0.135512447,1
0.578820575,0.001267674,0.010073579,1
0,0.084453363,0.097044725,1
0,0.053448958,0.045017622,1
13.06365205,0.019803263,0.06535193,1
0,0.020692228,0.01506993,1
0,0.010811692,0.055945976,1
6.695447987,0.011653072,0.092981805,1
0,0.036375191,0.035418271,1
0,0.016035486,0.028880111,1
0,0.09248919,0.081689517,1
0,0.015462872,0.054690004,1
0,0.112209997,0.168967205,1
0,0.155627369,0.185313154,1
7.752623201,0.005550168,0.026564109,1
0,0.011495743,0.033485055,1
1.194794844,0.003353563,0.016603639,1
0,0.050951876,0.059310782,1
0,0.023334024,0.027855016,1
0,0.030861392,0.044449866,1
0,0.0023882,0.015794565,1
0,0.057851234,0.067028688,1
0,0.110161682,0.388882874,1
0,0.130076081,0.134028908,1
0,0.206279341,0.165337297,1
0,0.020483198,0.038574893,1
15.29531234,0.010860226,0.059150748,1
16.24023548,0.002143198,0.036368593,1
0,0.060179247,0.065909355,1
4.556457771,0.011669843,0.048571733,1
0,0.005836291,0.031083492,1
1.392040416,0.001414848,0.019979146,1
2.256764099,0.009469753,0.058329818,1
0.988654209,0.00259183,0.013023256,1
0,0.354545156,0.338029786,1
0,0.114015529,0.078460815,1
0,0.020567565,0.024759681,1
0,0.010271928,0.039534191,1
0,0.010762783,0.06994405,1
0,0.024980075,0.053163931,1
0,0.006810061,0.026672624,1
0,0.242813225,0.203920278,1
0,0.01688203,0.045169691,1
0,0.015085594,0.036907255,1
0,0.017180803,0.045783055,1
0,0.008909944,0.051556302,1
0,0.147687502,0.132055583,1
1.158947502,0.004878325,0.041056669,1
0,0.00278267,0.031585351,1
0,0.025409145,0.046949272,1
0,0.184412503,0.138626606,1
75.0252199,0.004401579,0.026930469,1
0,0.012229323,0.022517764,1
0,0.032469314,0.048467051,1
0,0.236008697,0.24012302,1
0,0.025964421,0.04659137,1
0,0.030314168,0.040539432,1
0,0.00194813,0.010114755,1
0,0.324205359,0.265405304,1
0,0.011524986,0.010232558,1
0,0.130986363,0.091948726,1
0,0.030057241,0.076738027,1
0,0.001558632,0.014560584,1
13.11120639,0.012334473,0.061279753,1
0,0.004518935,0.019848509,1
0,0.020625479,0.032658496,1
0,0.063178364,0.076247739,1
0,0.001528564,0.015240145,1
0,0.000229371,0.010291702,1
0,0.055949484,0.055163652,1
0,0.000660525,0.016354654,1
4.444685943,0.005139917,0.01744275,1
0,0.012279301,0.062921828,1
0,0.037494574,0.268022243,1
6.542180763,0.00555376,0.013126676,1
0,0.505309218,0.340161445,1
1.997388508,0.00924525,0.037981515,1
0,0.029394161,0.059892401,1
4.836424688,0.013276066,0.039238084,1
0,0.06481546,0.067363594,1
0,0.00882246,0.025466776,1
0,0.038056856,0.046908581,1
0,0.013137518,0.034837553,1
0,0.017925086,0.04741424,1
36.73760343,0.005667749,0.027384347,1
0,0.013275957,0.0363936,1
0,0.023657342,0.052591766,1
0,0.211494573,0.108030331,1
0,0.012097253,0.024773146,1
1.179955515,0.001986931,0.013820654,1
0,0.089446691,0.030035985,1
0,0.004623901,0.021219889,1
0,0.016202521,0.037578061,1
0,0.01656547,0.046082337,1
0,0.042699695,0.050138943,1
0,0.001816515,0.026165385,1
0,0.024899576,0.050466769,1
37.42429139,0.057773246,0.243592735,1
0,0.002120591,0.013398901,1
21.28429996,0.001120816,0.022361245,1
17.63271639,0.00265076,0.058756335,1
8.549078061,0.005721587,0.059840996,1
0,0.094394331,0.065879947,1
0,0.008477068,0.043381963,1
0,0.004497899,0.019669971,1
325.9425633,0.006361846,0.030750957,1
5.617756455,0.005012261,0.078049109,1
3.078820879,0.003112808,0.013569982,1
0,0.060410051,0.069725972,1
0,0.010302041,0.018837023,1
0,0.01976357,0.041567909,1
6.208854618,0.004405384,0.038236199,1
0,0.046835511,0.045108857,1
0,0.040431821,0.095762851,1
0,0.089951772,0.088564159,1
7.743130548,0.002671986,0.023893294,1
9.480967823,0.019473711,0.057239795,1
0,0.016163484,0.035984681,1
0,0.031184263,0.049018521,1
0,0.016455181,0.036340121,1
0.726856872,0.002025829,0.017103718,1
0,0.003107187,0.017039616,1
0,0.015403015,0.041377614,1
2.316498192,0.004659027,0.040548459,1
0,0.256553095,0.136063143,1
0,0.031994244,0.034979035,1
30.31766623,0.064657541,0.078650007,1
0,0.00078842,0.011641183,1
20.44499666,0.018964514,0.107771512,1
12.28417603,0.002612218,0.023709317,1
0.422745753,0.001017695,0.012770919,1
0,0.111245614,0.092926014,1
0,0.023113422,0.104176346,1
0,0.450842797,0.295636207,1
0,0.018054712,0.028979217,1
0,0.007442676,0.018090961,1
0,0.391218856,0.259928362,1
0,0.02256586,0.036862336,1
4.385097795,0.008966814,0.033154428,1
0,0.014608674,0.057939669,1
0,0.039742297,0.134332306,1
0,0.014935275,0.02091891,1
8.026292318,0.037223904,0.065516592,1
0,0.020386498,0.03272956,1
0,0.190343648,0.096631556,1
0.48180071,0.144510161,0.112027677,1
0,0.000185249,0.01,1
0,0.004219296,0.019331336,1
0,0.011756797,0.025219304,1
29.54034874,0.061014452,0.091642918,1
0,0.026671405,0.05175203,1
0,0.016407815,0.055279273,1
0,0.015123868,0.035046737,1
2.234677974,0.002685933,0.025330565,1
0,0.076690592,0.07765734,1
0,0.166376716,0.116965638,1
5.75575072,0.023244695,0.053946623,1
0,0.05393063,0.06279689,1
0,0.001014684,0.010086207,1
0,0.789869452,0.720685091,1
0,0.017194947,0.029228369,1
0,0.040738835,0.054860087,1
0,0.026650945,0.031875283,1
0,0.048252805,0.051192054,1
5.295108749,0.003749415,0.044418575,1
0,0.886732837,0.840032841,1
7.148149274,0.012607956,0.029955619,1
0,0.021946873,0.047435664,1
0,0.057534742,0.076317084,1
0,0.045199495,0.049252914,1
3.388030985,0.013969665,0.031061026,1
0,0.119462927,0.059505814,1
0,0.023511444,0.026007543,1
0,0.00774158,0.021510167,1
27.97231902,0.013501733,0.10783871,1
0,0.837205613,0.778742414,1
0,0.01,0.01,1
0,0.006286734,0.018522458,1
0,0.006735834,0.029462047,1
0,0.121811406,0.126383499,1
0,0.015670865,0.025677704,1
1.202622982,0.004629069,0.030268552,1
2.552393177,0.005221397,0.037404161,1
12.91689172,0.013513746,0.064162443,1
0,0.020947277,0.047665173,1
25.83898368,0.004067919,0.023383376,1
0,0.071860665,0.091692455,1
0,0.032018947,0.062448403,1
0,0.013570772,0.049632821,1
0,0.057800141,0.081061973,1
0,0.060239771,0.417913518,1
0,0.012894934,0.026077011,1
0,0.017247033,0.041632943,1
0,0.000446534,0.013697237,1
0,0.003083323,0.030412698,1
0,0.008573304,0.033374092,1
0,0.053926535,0.05773685,1
0,0.000620174,0.01,1
0.950396435,0.001378062,0.035130999,1
0,0.23706769,0.202410075,1
0,0.005484156,0.012106412,1
28.24814642,0.00646533,0.018502562,1
25.60591121,0.005861836,0.038097158,1
0,0.004989673,0.027026796,1
0,0.013862314,0.052974898,1
0,0.088703905,0.098835558,1
0,0.003973523,0.018281919,1
2.050375115,0.003010877,0.009780238,1
6.619237594,0.004542062,0.036653864,1
0,0.009718004,0.036748343,1
0,0.119406937,0.108362895,1
0.338330732,0.001683742,0.02718508,1
0,0.01,0.01,1
0,0.130895949,0.1137147,1
0,0.47785698,0.367319485,1
0,0.02,0.02,1
9.540833389,0.013539497,0.073789883,1
13.55248006,0.022093537,0.043110476,1
0,0.042023842,0.0743579,1
0,0.039440401,0.102228441,1
0,0.012040028,0.035661399,1
0,0.029974842,0.033418746,1
0,0.081956365,0.053241893,1
0,0.01192157,0.023494063,1
13.19325729,0.006806999,0.038313777,1
0,0.006627728,0.019621521,1
0,0.01,0.01,1
0,0.022000173,0.037479451,1
0,0.000431486,0.010017825,1
0,0.001014684,0.010086207,1
0,0.059396939,0.072902679,1
0,0.087071068,0.085,1
5.573192469,0.010088087,0.057619983,1
106.3749885,0.004818518,0.061516907,1
1.007150718,0.004695583,0.024613787,1
15.61789371,0.009594201,0.02492172,1
0,0.044118668,0.049656235,1
0,0.012551138,0.030704897,1
0,0.037275656,0.047943685,1
0,0.004462744,0.037681822,1
0,0.086222047,0.111192899,1
6.074775052,0.001152553,0.013773329,1
0,0.000506115,0.01002331,1
0,0.257777588,0.228538825,1
0,0.004722628,0.011003839,1
0,0.096598767,0.092640193,1
6.918383324,0.127283676,0.182872226,1
0,0.011229723,0.026582635,1
0,0.007018659,0.014253678,1
46.85852776,0.018143914,0.087796815,1
0,0.027391392,0.040861501,1
0,0.002883682,0.042781392,1
0,0.06344014,0.077706324,1
0,0.015288388,0.020611111,1
0,0.060829235,0.05059409,1
6.086598682,0.012153139,0.067499039,1
0,0.050267376,0.080189028,1
0,0.126942142,0.143983291,1
0,0.019920069,0.029964708,1
0,0.029745548,0.035656636,1
5.981966975,0.00577379,0.041627213,1
0,0.013438058,0.036457325,1
10.68344987,0.023309364,0.084944168,1
0,0.064473355,0.057467762,1
0,0.037911226,0.035350682,1
0,0.057865331,0.063853273,1
0,0.098301292,0.083149922,1
0,0.043746517,0.048807504,1
0,0.052083324,0.086283972,1
3.754608983,0.011257533,0.077744024,1
0,0.397245075,0.279137203,1
0,0.011574117,0.029736735,1
0,0.019568515,0.031864446,1
0,0.037658764,0.210578041,1
0,0.0343297,0.086795333,1
0,0.017225039,0.035574886,1
0,0.048183296,0.081238948,1
0,0.228167583,0.189481301,1
0,0.000647316,0.010813763,1
0,0.179877596,0.138936609,1
0,0.0068366,0.022417752,1
0,0.01764774,0.059712114,1
0,0.018562416,0.021516228,1
41.55826637,0.302840808,0.27510404,1
0,0.039596342,0.054813774,1
0,0.020322187,0.040089193,1
0,0.036059898,0.070260555,1
0,0.013985195,0.028986513,1
0,0.034252892,0.049000323,1
0,0.786382853,0.748040088,1
0,0.053263511,0.086547036,1
0,0.037953513,0.038426731,1
0,0.078271868,0.086686097,1
0,0.02397628,0.059712166,1
0,0.021184972,0.045585704,1
0,0.025855847,0.040330549,1
0,0.012967038,0.030215431,1
20.80361739,0.032104082,0.12844629,1
0,0.015044887,0.051582377,1
0,0.006317477,0.069931015,1
0,0.051085429,0.072065909,1
0,0.023664895,0.036061824,1
0,0.018351463,0.038133619,1
28.26750219,0.019087477,0.135869052,1
0,0.024785977,0.04497165,1
10.32187466,0.006818927,0.07203598,1
0,0.01088056,0.021142285,1
0,0.088998698,0.070056039,1
0,0.034490763,0.039714199,1
7.275485385,0.00377828,0.045106777,1
0,0.008900487,0.046965693,1
0,0.055490137,0.066363724,1
0,0.14775334,0.104726255,1
0,0.02195398,0.061713472,1
0,0.001506256,0.013798087,1
0,0.013277833,0.034085806,1
0,0.075940801,0.088399291,1
0,0.003992012,0.010982084,1
26.62827401,0.004392203,0.013480469,1
0,0.039214354,0.048333333,1
0,0.090723563,0.098949907,1
15.78058414,0.008875671,0.045155837,1
8.528150114,0.004932454,0.060808728,1
36.03095919,0.022876344,0.076228874,1
9.838609538,0.009403459,0.038276291,1
0,0.043136291,0.059650892,1
0,0.046750745,0.103918696,1
0,0.007983649,0.028097486,1
0,0.023356019,0.046206127,1
0,0.121808094,0.053620945,1
0,0.032211949,0.062604991,1
0,0.098186625,0.112889981,1
0,0.010853385,0.020884411,1
0,0.073146547,0.064548445,1
12.7722672,0.001837926,0.031314606,1
7.643472471,0.008788615,0.031980428,1
0,0.018029121,0.070384513,1
0,0.006525387,0.023227994,1
0.553654682,0.000571759,0.010835031,1
0,0.044708708,0.211079331,1
0,0.029917831,0.025776172,1
0,0.017128473,0.028081979,1
0,0.373975405,0.214727747,1
0,0.010369395,0.027669269,1
0,0.023819141,0.036765437,1
7.663033536,0.000739874,0.018172513,1
0.932538826,0.003706671,0.050519462,1
0,0.110470106,0.119845475,1
0,0.003458183,0.023701902,1
18.70139465,0.020629906,0.102915734,1
0,0.000338866,0.010910484,1
0,0.01646317,0.032182732,1
0,0.013126076,0.042357068,1
0,0.030903913,0.05917359,1
0,0.167501094,0.125937061,1
0,0.360741167,0.334866781,1
1.85833315,0.012921852,0.028447755,1
17.7297933,0.017538932,0.060408042,1
0,0.07163723,0.058827283,1
1.622049075,0.002410999,0.037999571,1
0,0.009901069,0.033986724,1
0,0.044309508,0.059723679,1
15.34313171,0.003843966,0.036629137,1
0,0.04273621,0.056898742,1
0,0.167989326,0.165255765,1
40.85159188,0.003545377,0.058034571,1
0,0.004602315,0.02112624,1
0,0.014356468,0.037610181,1
0,0.009008059,0.010636442,1
0,0.015501968,0.052792398,1
8.504540731,0.01287525,0.064132981,1
0.56012059,0.047971334,0.234139621,1
0,0.010396788,0.074150946,1
17.13869763,0.058141984,0.192867931,1
0,0.080646332,0.075217557,1
0,0.028721534,0.062912632,1
0,0.092385179,0.104441896,1
0,0.086655672,0.080952402,1
0,0.005580827,0.024237646,1
0,0.078731661,0.088216414,1
2.203160359,0.001575017,0.028160718,1
0,0.04723283,0.065783832,1
0,0.006639055,0.033921098,1
0.926628408,0.00109969,0.011125336,1
0,0.008441992,0.04407997,1
0,0.017116947,0.051647341,1
0,0.003154576,0.01958661,1
7.772828141,0.006264635,0.059657154,1
0,0.009591605,0.040811369,1
1.036922211,0.001910842,0.024864541,1
0,0.015278102,0.05503075,1
5.078017209,0.001109372,0.022823395,1
0,0.001958393,0.010230769,1
0,0.598752061,0.48010813,1
0,0.475884562,0.346575091,1
0,0.629381194,0.511927826,1
0,0.065120389,0.083068021,1
0,0.039667982,0.127610703,1
0,0.01757138,0.069878417,1
0,0.02428197,0.032637142,1
0,0.15222792,0.102400711,1
0,0.018972163,0.049916142,1
0,0.028640593,0.025085941,1
0,0.008710331,0.035438162,1
0,0.163257708,0.118888053,1
0,0.001186782,0.01,1
0,0.055523296,0.064815907,1
0,0.022233946,0.04222208,1
0,0.008022442,0.046782857,1
1.954667375,0.000843659,0.011929291,1
0,0.090114107,0.105160582,1
3.964616254,0.001531863,0.038029719,1
0,0.122038581,0.133480753,1
12.99220392,0.002979447,0.032345552,1
0,0.045636316,0.060609414,1
0.512980982,0.001902708,0.01980789,1
0,0.027653887,0.062888252,1
13.27649101,0.010335027,0.086137766,1
0,0.002597819,0.028403815,1
0,0.02630378,0.078281765,1
0,0.012259646,0.015014205,1
0,0.013551538,0.063636706,1
36.5819576,0.00988407,0.053717634,1
0,0.018201552,0.043185857,1
0,0.019570554,0.04271394,1
0,0.054025781,0.051953803,1
0,0.00771177,0.035320615,1
0,0.125659545,0.032903637,1
0,0.030670389,0.162250648,1
0,0.008043054,0.016896533,1
0,0.012851726,0.037539215,1
4.614192289,0.033451089,0.064180684,1
0,0.008723604,0.023678378,1
0,0.006156561,0.051780875,1
0,0.104217795,0.089329284,1
0,0.024424105,0.035161751,1
0,0.027520583,0.029701927,1
0,0.042010523,0.051308004,1
0,0.005481794,0.014291808,1
0,0.00434674,0.021053015,1
0,0.009408186,0.055260091,1
0,0.290149946,0.255225161,1
0,0.652362384,0.527771593,1
0,0.015819473,0.067967422,1
87.22369723,0.01162235,0.12364957,1
5.950270669,0.002263087,0.036988434,1
0,0.089192976,0.082718848,1
0,0.477898417,0.351714594,1
1.55818659,0.002631495,0.032390918,1
0,0.144131876,0.502125093,1
0,0.006547955,0.018289089,1
0,0.037746288,0.035587894,1
0,0.042598935,0.047157958,1
0,0.096431011,0.074841092,1
3.785226316,0.001899918,0.023020177,1
0,0.308952411,0.369792622,1
6.565680644,0.007445285,0.036373174,1
0,0.008894552,0.032944912,1
3.50001072,0.016340561,0.036064598,1
0,0.010771162,0.058273045,1
0,0.04443934,0.048104167,1
0,0.109895139,0.107912909,1
0,0.06317957,0.074521335,1
0,0.050471685,0.082102879,1
2.931063762,0.001409807,0.015651243,1
0,0.016089247,0.026615813,1
0,0.017754784,0.039687758,1
0,0.158834226,0.105180177,1
0,0.00466605,0.03582194,1
7.567299304,0.0123217,0.03874461,1
0,0.012677116,0.039341029,1
0,0.001956564,0.026572082,1
0,0.018669331,0.032477722,1
1.118370942,0.00273639,0.034422614,1
0,0.021599054,0.034847907,1
0,0.11597058,0.115135308,1
0,0.041981733,0.085418062,1
0,0.501514776,0.383405166,1
0,0.304629212,0.180258477,1
0,0.01963612,0.045900419,1
0,0.005478763,0.042359753,1
0,0.024433219,0.044733413,1
86.48233031,0.00825048,0.075929949,1
0,0.026820765,0.046780059,1
0,0.179440892,0.138576015,1
0,0.009777498,0.076281223,1
0,0.029005286,0.070604142,1
0,0.060373735,0.069932128,1
0,0.019716722,0.033723829,1
0,0.015953835,0.035711845,1
1.809466234,0.004471356,0.032958175,1
0,0.003959312,0.016445479,1
0,0.071855664,0.093546224,1
0,0.023195534,0.027019731,1
0,0.013399715,0.043549185,1
13.49255178,0.002180025,0.014194042,1
0,0.090531428,0.087463288,1
0,0.046403649,0.059048968,1
0,0.02849786,0.026993644,1
0,0.056450335,0.065893428,1
0,0.028436233,0.061276782,1
0,0.001238395,0.015359328,1
0,0.111572523,0.135490853,1
0,0.002959061,0.028529962,1
0,0.011407298,0.01366802,1
38.18523248,0.005894422,0.033975793,1
0,0.034132137,0.047237928,1
2.153724466,0.024320552,0.032657738,1
0,0.154911654,0.166974928,1
0,0.012914897,0.042298267,1
0,0.071340368,0.082450535,1
0,0.038615894,0.045317105,1
3.547658918,0.001147849,0.024844554,1
0,0.025719782,0.039692456,1
0.993293291,0.003773231,0.028156801,1
0,0.058428913,0.067155068,1
0,0.004820121,0.020203628,1
0,0.052581041,0.069279916,1
0,0.006544843,0.025014235,1
0,0.012517041,0.06170599,1
0.893651027,0.006832261,0.023505955,1
0,0.024386759,0.050405963,1
0,0.010090039,0.030808697,1
0,0.002680219,0.011013228,1
0,0.068207736,0.07161005,1
0,0.306732769,0.172181722,1
0,0.00881138,0.056648882,1
2.08122935,0.004711484,0.028079194,1
0.627472237,0.00294407,0.01345472,1
0,0.242386058,0.098721847,1
0,0.099464994,0.141657129,1
41.885278,0.008196101,0.049875589,1
3.143854911,0.007448204,0.014102564,1
0,0.360736754,0.342558682,1
0,0.010333452,0.049864306,1
0,0.016675636,0.041481318,1
3.747729754,0.00141529,0.019511549,1
0,0.003788541,0.032819808,1
0,0.093351317,0.104635691,1
0.461399899,0.003915941,0.011492164,1
0,0.020940794,0.042917495,1
0,0.014481597,0.046655343,1
0,0.030209374,0.048779035,1
0,0.004185484,0.021610571,1
0,0.27877817,0.241002778,1
11.34066045,0.001234023,0.012896407,1
0,0.347796356,0.323424261,1
0,0.04038478,0.05329586,1
0,0.91705202,0.887284389,1
0,0.000708881,0.01,1
2.177234653,0.003783036,0.026660362,1
0,0.059216765,0.054848874,1
0,0.090636349,0.107831171,1
0,0.007072983,0.026628824,1
20.05047892,0.003169359,0.022083083,1
31.49949845,0.00951397,0.031188873,1
0,0.00344147,0.028847269,1
0,0.092066963,0.056391688,1
0,0.00343684,0.010898439,1
0,0.001034147,0.010230769,1
0,0.00154043,0.016911829,1
0,0.027530255,0.055561079,1
0,0.01930005,0.039024652,1
0,0.037722012,0.035042373,1
0,0.00696576,0.018994764,1
0,0.143484874,0.111451978,1
0.731511613,0.003502336,0.047627843,1
0,0.022065344,0.03893766,1
0,0.104856288,0.100614695,1
12.66396639,0.003872743,0.035210168,1
0,0.008380092,0.028816523,1
0,0.062840663,0.072020994,1
0,0.03231146,0.059494648,1
0,0.022635494,0.050399589,1
0,0.058999165,0.28904007,1
0,0.714044966,0.610684034,1
0,0.055932856,0.091853335,1
7.242111425,0.006408629,0.025652702,1
19.13329774,0.00524674,0.076357829,1
24.26004156,0.004109802,0.063495711,1
0,0.111761669,0.091955634,1
0,0.009733618,0.085290322,1
12.39407501,0.010264266,0.086256954,1
0,0.058357011,0.066009305,1
26.06481828,0.004514871,0.046310096,1
0,0.066710512,0.078427951,1
0,0.835067035,0.746086628,1
0,0.104717845,0.075593193,1
0,0.026182859,0.048180975,1
0,0.001977194,0.008348836,1
0,0.001391276,0.011940679,1
21.69907389,0.00604236,0.056647989,1
0,0.002662732,0.023396487,1
40.85394683,0.010846867,0.056636538,1
4.397687168,0.002954703,0.043925052,1
0,0.006812493,0.012855216,1
2.169024586,0.006081767,0.025017688,1
0,0.003232405,0.022108264,1
0,0.008417031,0.0153937,1
0,0.003888725,0.033905124,1
0,0.100443108,0.084762213,1
0,0.008065366,0.016898786,1
0,0.090618887,0.087311621,1
0,0.038754974,0.033915389,1
24.11277743,0.023359818,0.077164808,1
0,0.04623541,0.061998894,1
0,0.003535534,0.01,1
3.894539614,0.006753073,0.016393672,1
0,0.137362591,0.122505272,1
0,0.002529846,0.026887627,1
0.658481854,0.004163496,0.028010711,1
0,0.059948804,0.070036534,1
37.59939982,0.008497412,0.086752215,1
0,0.006869806,0.032591036,1
0,0.021746803,0.033920243,1
0,0.007222809,0.024640966,1
0,0.014186835,0.04250217,1
0,0.019595725,0.025068983,1
0,0.060304941,0.06362782,1
0,0.026707944,0.094515531,1
0,0.018690255,0.02921234,1
1.057997852,0.001468168,0.033518203,1
3.400836539,0.015138234,0.02543409,1
0,0.004538163,0.019654397,1
0,0.00087892,0.007297491,1
0,0.015496583,0.052772807,1
0,0.013239063,0.031442658,1
0,0.040486455,0.368923941,1
0,0.017394367,0.05341817,1
0,0.03315415,0.043145087,1
0,0.004085929,0.017584786,1
0,0.047285397,0.069068972,1
0,0.104700005,0.054058912,1
0,0.010685306,0.038563145,1
0,0.012246537,0.050657755,1
0,0.011190287,0.029033132,1
0,0.023913436,0.050057248,1
0,0.011690693,0.034345984,1
0.577192683,0.001114122,0.027021242,1
1.624330773,0.000803483,0.016154791,1
0,0.014828481,0.032414905,1
0,0.020898027,0.020080645,1
0,0.185062149,0.147438272,1
1.122216658,0.003097148,0.042801929,1
2.005500129,0.020835293,0.047904317,1
0,0.211896244,0.171108168,1
0,0.010439383,0.037251867,1
0,0.080053686,0.077547103,1
0,0.020775818,0.109139547,1
0,0.058497588,0.117720035,1
0,0.066906842,0.088857205,1
0,0.166446626,0.110207044,1
0,0.006472136,0.012,1
7.851362767,0.002333718,0.024205853,1
0,0.061746789,0.057219892,1
0,0.027487679,0.026695106,1
0,0.043512828,0.048280106,1
