AA,CS,JS,RA,Label
5.861700957,0.012343147,0.030312514,0.416254346,1
0,0.01718336,0.025360045,0,1
1.453238238,0.001110184,0.018363718,0.02042013,1
0,0.060425649,0.062588943,0,1
0.413241775,0.009982954,0.021116307,0.001028506,1
0.196083567,0.11526315,0.125921984,0.006097561,1
10.40629591,0.000937725,0.028152722,0.063004295,1
1.001732158,0.013270674,0.024831411,0.064703655,1
8.242633927,0.00888063,0.038483487,0.270947025,1
1.194415012,0.003351472,0.048750135,0.019372267,1
1.358995009,0.016495794,0.042914393,0.025470899,1
0.151239231,0.007390819,0.01844508,0.001344086,1
6.282805095,0.004314138,0.038705177,0.008664564,1
9.369850352,0.005212204,0.025138641,0.447907898,1
0,0.142763767,0.147910148,0,1
0.712309494,0.013981667,0.037185826,0.015108593,1
0.137143054,0.047013482,0.066472203,0.000681199,1
0.073830359,0.008606359,0.028199549,1.31E-06,1
0,0.165588364,0.126736802,0,1
0.746789169,0.004002572,0.032113801,0.009071798,1
0.167612371,0.038664014,0.050102265,0.002564103,1
7.374254746,0.001209055,0.012808075,0.227570279,1
0,0.167791538,0.090121805,0,1
0,0.011765531,0.022593975,0,1
0,0.22044294,0.09813979,0,1
0,0.005790487,0.013529001,0,1
11.15865407,0.013821152,0.098487542,0.007814092,1
0,0.064484081,0.049471841,0,1
0.343445783,0.013692674,0.031906981,6.40E-05,1
0,0.084916932,0.067115471,0,1
0,0.083035359,0.101871845,0,1
4.649457909,0.007397902,0.046960585,0.281498294,1
12.50229037,0.001837349,0.031877381,0.115609377,1
0.655742144,0.036277435,0.051385624,0.015689418,1
0,0.167310385,0.153988316,0,1
0.547043256,0.015903566,0.032140332,0.014146957,1
0.331931779,0.028492797,0.042201932,0.00062341,1
4.557534443,0.010994041,0.03456943,0.060443892,1
13.47042366,0.002619338,0.018450978,1.527069003,1
0.134480401,0.073841941,0.074747774,0.000589623,1
0,0.093897642,0.063557201,0,1
0,0.002666692,0.009046163,0,1
0.267588905,0.03036657,0.046544717,0.00018968,1
2.020936052,0.015258672,0.029506121,0.00193162,1
3.94326156,0.018527997,0.097992094,0.142297057,1
0.402257204,0.052753739,0.064673122,0.016408657,1
1.088646202,0.009463388,0.028467299,0.013945546,1
0,0.423314759,0.273270585,0,1
0.712557827,0.003315058,0.042298103,0.004628609,1
0,0.0009759,0.01,0,1
1.569355894,0.014941692,0.050363846,0.010671343,1
5.132860537,0.000485643,0.01,0.031428499,1
0,0.115628263,0.079759696,0,1
0,0.004539616,0.012526572,0,1
8.109749943,0.007031342,0.046229116,0.64312043,1
1.04418768,0.025563766,0.035705056,0.01242397,1
0.227559807,0.305517989,0.284695769,0.012345679,1
0.307155362,0.068891291,0.102798667,0.002980521,1
1.856793127,0.001512621,0.022444619,0.031557052,1
0.199184364,0.003133232,0.010192101,0.000181437,1
2.604705481,0.006669345,0.031097683,0.026537197,1
0,0.032738092,0.050110613,0,1
0.631037033,0.005884368,0.019496863,0.010539587,1
0.132652472,0.073800319,0.08941086,0.000532198,1
0,0.189416127,0.146856523,0,1
0.151239231,0.027533453,0.04723238,0.001344086,1
0.350252946,0.052081846,0.07082602,0.007476618,1
2.519218975,0.00555968,0.065051858,0.03166848,1
0.232407796,0.013884551,0.03775262,0.000391363,1
0.158118792,0.003758631,0.025180958,0.001792115,1
2.383199228,0.011175353,0.044805014,0.014914664,1
11.69691964,0.021727778,0.093582987,1.127663281,1
0.131511496,0.033351628,0.060866563,0.000498504,1
5.048543257,0.000781137,0.005584119,0.179046712,1
13.71273582,0.005872752,0.023112127,0.727543737,1
10.67787825,0.010239709,0.064430923,0.537574041,1
2.025152034,0.021568966,0.041755118,0.017031924,1
0.791286746,0.001313297,0.004887595,0.010466288,1
2.257876908,0.003645101,0.035450379,0.021802114,1
0,0.128040995,0.098676233,0,1
1.291787337,0.006717263,0.013826199,0.018701498,1
0,0.003262646,0.011685186,0,1
4.939938824,0.014712883,0.044085178,0.788505787,1
0.785796975,0.06871573,0.092545742,0.005776242,1
0.161435995,0.005909619,0.026141131,0.002040816,1
2.922617361,0.012450677,0.036691103,0.132306308,1
29.5556159,0.003427161,0.02147643,0.898809341,1
0.674944432,0.008682605,0.051278557,0.011143657,1
0.655352147,0.128021729,0.139047794,0.013502091,1
0.582163056,0.007883344,0.020748862,0.001511373,1
38.79721367,0.006764117,0.0655197,0.453612901,1
16.94839461,0.003962116,0.038691781,0.822440672,1
3.060712324,0.004922015,0.039715975,0.086903868,1
0.423518026,0.076829884,0.132184819,0.002760119,1
0,0.006667741,0.017743654,0,1
2.715578506,0.004061118,0.039986556,0.023429201,1
0.458775751,0.023248753,0.038946824,0.000119666,1
0.952375187,0.00424011,0.013782771,0.00038381,1
0,0.234561943,0.195690437,0,1
7.066961487,0.020975495,0.045838422,0.267832855,1
0,0.294060124,0.256789808,0,1
7.7092641,0.005488419,0.031955755,0.249675683,1
0,0.110751047,0.098669134,0,1
0.719915167,0.012517744,0.030923766,0.01653827,1
0.570187013,0.026446359,0.039720793,0.001666074,1
0,0.312445963,0.180578048,0,1
9.574357698,0.003092771,0.032163769,0.177164403,1
0,0.348008914,0.24492001,0,1
0.754756798,0.0097248,0.039116525,0.009497862,1
1.889863143,0.009571594,0.026320034,0.00805021,1
11.06443081,0.014711115,0.03390355,1.242780461,1
0.175528101,0.024785836,0.047331777,0.003355705,1
3.149399833,0.000638199,0.005906627,0.02841679,1
9.585113554,0.007065594,0.034651612,0.928693544,1
0,0.353473905,0.264668348,0,1
1.483401727,0.010775107,0.0265807,0.011614407,1
5.761063501,0.039613945,0.107686549,0.312215186,1
4.152766286,0.003688713,0.032020111,0.05780007,1
2.903097095,0.047808184,0.135724398,0.093303828,1
0,0.401156111,0.263718442,0,1
0.750499197,0.002284096,0.027227404,0.003009069,1
5.336722208,0.007108225,0.102173506,0.003915389,1
0,0.018624392,0.038812251,0,1
0,0.115031779,0.118210607,0,1
0.98130078,0.062169161,0.083471966,0.014122606,1
0,0.213227441,0.150920315,0,1
0,0.311856186,0.241243604,0,1
0.658017035,0.034373024,0.057244887,0.002303419,1
0,0.185231139,0.140212468,0,1
1.158805354,0.020532026,0.060546775,0.003024074,1
3.089214141,0.008799577,0.034035369,0.016731273,1
0,0.007071068,0.01,0,1
0.524574615,0.038811946,0.051003246,0.000378635,1
0.143788918,0.002142109,0.026688805,0.000954198,1
3.225683804,0.007368784,0.064220456,0.007929952,1
0.31465798,0.002043807,0.01030303,0.041666667,1
0,0.443469236,0.43888009,0,1
0.414603795,0.002557959,0.026364264,0.003891916,1
4.300342312,0.019038,0.051207021,0.362551937,1
0,0.36372388,0.212754239,0,1
1.35950899,0.010202578,0.068048701,0.002889444,1
1.267502246,0.012174921,0.033123984,0.040851169,1
0.283142559,0.029662704,0.042516795,8.47E-05,1
0,0.134410154,0.126534368,0,1
0,0.114468273,0.123357283,0,1
0,0.024056136,0.031445328,0,1
4.702834766,0.005047671,0.035546916,0.041787013,1
0,0.556120504,0.489851551,0,1
2.440725624,0.005636366,0.044695807,0.001528502,1
0.299496842,0.048956109,0.067641105,0.003159426,1
0,0.009989858,0.013678161,0,1
0.265020681,0.070862492,0.065266826,0.001815626,1
0.087895374,0.090484777,0.099292566,1.15E-05,1
0,0.126459012,0.132150437,0,1
0.181243052,0.008164476,0.021832338,0.004016064,1
2.264587943,0.01223226,0.05310468,0.00137981,1
2.797286763,0.018620078,0.065374796,0.042377484,1
1.839517033,0.007376256,0.027343309,0.017608643,1
2.164771639,0.014637331,0.054752475,0.02924031,1
7.524898875,0.02682405,0.139803371,0.287628422,1
0,0.044417087,0.040124125,0,1
5.157213632,0.01264462,0.033710276,0.382822809,1
0,0.416863374,0.333891354,0,1
5.547724116,0.003476255,0.021634246,0.11153312,1
0.134374165,0.002000709,0.013363162,0.000586166,1
5.528324257,0.01098956,0.095592002,0.002550546,1
0.29565937,0.00345533,0.032332066,0.000213753,1
0,0.091177318,0.086995594,0,1
1.073699823,0.007172032,0.033603468,0.015308508,1
5.16708467,0.013144313,0.066517988,0.038707129,1
0.900454749,0.004574374,0.028623959,0.002192704,1
1.275738083,0.005878794,0.061500724,0.018886264,1
0.922238532,0.022978612,0.046483366,0.016218262,1
1.497131671,0.002467915,0.015592017,0.134582129,1
0,0.499996894,0.35597827,0,1
13.14353563,0.002438814,0.044292022,0.414205106,1
0.453764447,0.019751191,0.045834532,8.90E-05,1
0.165393546,0.008902513,0.032889008,1.39E-05,1
0,0.030923719,0.045421852,0,1
0,0.212544303,0.168608704,0,1
15.2934641,0.003154512,0.033567923,0.424894517,1
1.84762148,0.00751809,0.032840263,0.101261131,1
1.586804506,0.022663315,0.038265195,0.034823647,1
0.377169865,0.022596859,0.036052846,0.001152072,1
0.310437507,0.055277662,0.100676925,0.003216598,1
0,0.028471554,0.029280581,0,1
0.384111842,0.052073585,0.062034349,0.011820652,1
0.793514097,0.018978465,0.041602835,0.02703813,1
12.97068998,0.007054053,0.078623433,0.392381252,1
1.864534652,0.004431824,0.039188869,0.065687627,1
2.303678342,0.007808689,0.082076876,0.027396239,1
0,0.098669123,0.059636858,0,1
3.74910446,0.001928429,0.01680371,0.033087168,1
0.533849114,0.019672483,0.038622576,9.40E-05,1
0,0.001321074,0.012976949,0,1
0.299537232,0.00778301,0.016754031,0.005239887,1
6.592752089,0.002219855,0.020405738,0.043144302,1
0.677967911,0.028805831,0.057008924,0.038418944,1
0.589102985,0.004937249,0.020996787,0.000344983,1
7.149188046,0.005310873,0.023768323,0.184265579,1
0.539596279,0.003335788,0.049989824,0.002593634,1
0,0.135432833,0.094932105,0,1
2.483519597,0.011155979,0.044223313,0.011546408,1
0.073830359,0.029572706,0.036494621,1.31E-06,1
5.761039152,0.004393664,0.05109333,0.071912643,1
1.29716355,0.005629469,0.025465541,0.005130026,1
0.268867574,0.030700389,0.042525758,0.001305595,1
3.644501107,0.005173936,0.046240869,0.048224409,1
0.291143341,0.055472407,0.080042376,0.002080502,1
0,0.030076854,0.056619872,0,1
0,0.062421317,0.060503432,0,1
0.709226127,0.001528142,0.022248246,0.015409076,1
8.996044149,0.00626737,0.020243413,0.403046984,1
4.021275006,0.006894686,0.03754722,0.504655104,1
11.57885308,0.005207011,0.050667111,0.134414271,1
0.596094806,0.000578264,0.015775851,0.043481343,1
0,0.024775643,0.047053484,0,1
3.249174212,0.002329785,0.022209225,0.215327971,1
3.199996768,0.004269802,0.024281584,0.797042282,1
1.1389619,0.019168334,0.056498257,0.012825033,1
1.15085192,0.000363456,0.01,0.010054642,1
0,0.08722678,0.102194239,0,1
0.097315935,0.034300394,0.044835041,3.45E-05,1
18.47819735,0.025791684,0.086340779,3.105983906,1
0,0.015829134,0.034756873,0,1
0,0.389351811,0.241656697,0,1
0.172083245,0.096674603,0.109351377,0.002994012,1
0.111548685,0.03242125,0.056140434,0.000127845,1
0,0.027579227,0.039971926,0,1
0.29911314,0.037955055,0.050057706,0.002518055,1
0,0.328382478,0.205139655,0,1
0.816762721,0.080523022,0.089594147,0.09085249,1
1.652029719,0.0024394,0.03707781,0.046029523,1
1.132997495,0.019918833,0.046234603,0.023838054,1
4.104057712,0.004130919,0.022091498,0.386701067,1
11.96162564,0.00062565,0.008281092,0.155211642,1
0.791347731,0.003569938,0.020217273,0.010698199,1
0.242009743,0.00807979,0.036796306,0.00065779,1
0,0.016023939,0.027367027,0,1
0.737830536,0.003205379,0.015848754,0.00255544,1
3.39574446,0.001707696,0.047714566,0.16980788,1
19.76950804,0.018466665,0.135113896,1.361370772,1
0,0.075294764,0.068909622,0,1
0,0.261114243,0.19749881,0,1
0.474376503,0.092359174,0.146216828,0.005650868,1
2.362733401,0.003711072,0.02027604,0.014335686,1
1.122423634,0.001891525,0.016092569,0.197780145,1
10.08143274,0.008857971,0.032175505,0.498148909,1
0.467448003,0.010836097,0.02025,0.031488979,1
0.415425837,0.025357452,0.039913726,0.001510382,1
6.809782916,0.008287706,0.035763057,0.218882812,1
0,0.025685254,0.042665848,0,1
24.30358168,0.003543029,0.028719529,0.431018762,1
0.796951196,0.002809197,0.021694949,0.004148264,1
1.597868194,0.013819313,0.194917088,0.000282509,1
8.66401789,0.007594031,0.093658124,0.114312635,1
0.453004938,0.002010628,0.022310333,0.000880246,1
0,0.266265239,0.162761814,0,1
7.895378818,0.017033725,0.052672337,0.286103169,1
0.204653026,0.02376084,0.058172867,0.000115572,1
0,0.016589901,0.032744177,0,1
0,0.033867347,0.045664253,0,1
2.646078848,0.003089144,0.049156029,0.037708965,1
0.073830359,0.065321835,0.08300174,1.31E-06,1
1.881660196,0.002362369,0.049750265,0.005918179,1
0,0.151487741,0.10586081,0,1
0.084493733,0.021793949,0.046510748,7.25E-06,1
2.108260025,0.028841471,0.073721277,0.070167882,1
0.409412217,0.005079266,0.019986088,0.018477183,1
0.256959354,0.015401707,0.042385439,4.81E-05,1
0.39442614,0.016312077,0.029665878,0.001842881,1
5.139722871,0.004477039,0.023283377,0.125705408,1
0.299038729,0.140641241,0.133184772,0.002585412,1
0,0.340512322,0.309446175,0,1
0,0.021734763,0.026537487,0,1
0.457401568,0.048907295,0.083145318,0.005570272,1
6.469031628,0.051997284,0.05334828,2.026821494,1
19.71527337,0.017380849,0.062132132,1.341859237,1
1.590167926,0.008069855,0.03883949,0.023544041,1
0,0.05932463,0.065663057,0,1
0.430022101,0.049637192,0.050308805,0.00327508,1
0.879709328,0.018779654,0.048054451,0.005593843,1
1.247662549,0.003364152,0.065936609,0.004879699,1
0,0.100557189,0.088815359,0,1
0.770900607,0.048958823,0.053453182,0.02491171,1
8.266640858,0.035275818,0.099254229,1.207543935,1
0,0.190642306,0.095186742,0,1
0.142034633,0.077934023,0.048425907,0.000875657,1
0.30968691,0.072499882,0.090046031,0.004221056,1
0.141719835,0.071686854,0.076220227,0.000862069,1
0,0.04437487,0.040485311,0,1
0,0.209991648,0.229896577,0,1
0.537890824,0.05597835,0.080756869,0.014640021,1
3.834860626,0.01545807,0.051250731,0.193530044,1
0,0.320212663,0.213462723,0,1
0,0.144066563,0.071824923,0,1
9.053879423,0.001451669,0.014703219,0.701444818,1
0.827996174,0.00433287,0.02350658,0.023613667,1
0.561633242,0.025170661,0.036295162,0.00045447,1
0,0.189761639,0.151020294,0,1
2.123837493,0.008398627,0.026773143,0.013267225,1
1.249736041,0.007899868,0.032199887,0.004913792,1
5.969999845,0.000703908,0.002347591,0.04334462,1
0,0.40061273,0.306358116,0,1
0.141125304,0.027342258,0.037838677,0.00083682,1
0.918234205,0.002716149,0.011,0.075018029,1
0,0.127487917,0.115500237,0,1
0,0.051390068,0.06520182,0,1
0,0.114184375,0.08614103,0,1
0.387223365,0.022223702,0.053021756,0.002699336,1
0.124931825,0.000580358,0.013083431,0.000334001,1
0,0.165270737,0.118630499,0,1
12.00542253,0.000598669,0.014976953,0.285878958,1
0.259289429,0.110429136,0.127460622,0.00145232,1
0,0.246215695,0.185390223,0,1
3.84711542,0.004588959,0.031427897,0.043648147,1
5.656035343,0.012521369,0.043092899,0.615300342,1
23.55042551,0.001234868,0.013945779,0.180343431,1
0.104288589,0.016496059,0.041953072,6.85E-05,1
1.910080747,0.006185826,0.026701389,0.021536148,1
0.560068941,0.000352542,0.011646768,0.003806371,1
0.361117682,0.004739349,0.022682179,0.001153147,1
0.165425826,0.001034147,0.010230769,0.002369668,1
0,0.065585884,0.061350722,0,1
0.182322156,0.007044835,0.019901646,0.004149378,1
2.097914322,0.021310352,0.042892991,0.008824963,1
3.444910135,0.013774056,0.053005597,0.032060119,1
0.322616648,0.071652048,0.093530979,0.004064169,1
0.207805837,0.160563389,0.118367423,0.008130081,1
40.30589067,0.000871219,0.007775384,0.392406458,1
0,0.037009676,0.056301772,0,1
1.515437489,0.00304272,0.034664094,0.01759626,1
0.17164435,0.113994603,0.115159456,0.002949853,1
0,0.247379059,0.207683812,0,1
0,0.018946181,0.033727533,0,1
0,0.127125241,0.122222097,0,1
0.138246515,0.125853453,0.129447244,0.000722022,1
0,0.159663909,0.158552379,0,1
0.073830359,0.047817262,0.065222029,1.31E-06,1
2.390054581,0.011182587,0.034842819,0.125148368,1
0.717684675,0.010051268,0.026088593,0.010976779,1
0.762885574,0.05041338,0.078844045,0.007948663,1
0.170959904,0.00452554,0.021420544,0.002881844,1
0.640062919,0.031368815,0.078687554,0.001123053,1
0.100565041,0.039934485,0.049756132,4.80E-05,1
1.456471264,0.003940465,0.015986544,0.002758691,1
2.926024533,0.010671542,0.036526881,0.053239364,1
4.592369046,0.00295797,0.026692058,0.004229533,1
0,0.196127084,0.105829859,0,1
0,0.04589474,0.050402562,0,1
0.212744214,0.027824857,0.028909021,0.009090909,1
0,0.16813088,0.186547311,0,1
0.509035935,0.022031271,0.042620954,0.000438594,1
1.768664792,0.005361323,0.019120314,0.090044513,1
0.323578265,0.027694904,0.042456342,0.005640128,1
0,0.031122251,0.031818085,0,1
6.622424929,0.011500347,0.073739432,0.237170983,1
0.397546501,0.083456679,0.115820338,0.013227513,1
4.407779198,0.001523216,0.033083929,0.01819357,1
0,0.012405759,0.021630509,0,1
0,0.228419682,0.191837048,0,1
2.094187537,0.008079279,0.052181475,0.026695068,1
0,0.003592943,0.016631368,0,1
0.191957512,0.068377065,0.082303558,0.005464481,1
0.34233591,0.003068919,0.019094072,0.00856229,1
1.06572788,0.021076571,0.033821477,0.00018118,1
3.994601056,0.001996017,0.026145958,0.191072602,1
0.845099709,0.019861812,0.033698786,0.006117682,1
6.973544748,0.035218991,0.083694248,1.431704119,1
0,0.000760286,0.01,0,1
9.821578257,0.012737488,0.065022119,0.013434654,1
0,0.330235498,0.29912699,0,1
0.214094306,0.029184904,0.051680628,0.000452878,1
1.43046577,0.013812071,0.032422638,0.015311286,1
0.104150353,0.054823866,0.061796312,6.76E-05,1
0,0.010047215,0.02511507,0,1
0.298736309,0.030260318,0.042207435,0.002925655,1
1.111752122,0.024394595,0.03889892,0.006972171,1
4.617629613,0.010292008,0.043622538,0.017103289,1
0,0.014472136,0.012,0,1
1.397451004,0.014549704,0.047114864,0.000462188,1
0,0.225555075,0.181263708,0,1
0.140877301,0.097096076,0.069752752,0.000826446,1
0,0.055531004,0.054843795,0,1
4.175414982,0.004047952,0.031100852,0.050052207,1
2.558782128,0.022467223,0.066914653,0.001040251,1
0,0.43110694,0.252274569,0,1
0.073830359,0.055060465,0.062155182,1.31E-06,1
0.464422151,0.104379112,0.111909917,0.004766446,1
0.179220147,0.000226978,0.010273494,0.003773585,1
6.666116043,0.003524192,0.014459954,0.245689298,1
1.19233818,0.06058344,0.106006308,0.013917726,1
0.073830359,0.002072896,0.016766389,1.31E-06,1
5.580766128,0.015230037,0.091177307,0.134211285,1
5.022869036,0.013889491,0.045365413,0.061123238,1
0.194489583,0.041270829,0.040338868,0.005847953,1
0,0.11762692,0.125438349,0,1
0,0.009199652,0.025870271,0,1
0,0.399921651,0.282817605,0,1
2.496913222,0.010483294,0.045535093,0.047576621,1
0,0.051636735,0.047701633,0,1
0,0.076521462,0.096181546,0,1
0.396373959,0.032272966,0.048003532,0.013867085,1
0.686597019,0.020608182,0.027060126,0.004082528,1
0.823577364,0.016602161,0.036648335,0.003955258,1
0,0.035318101,0.043520024,0,1
2.913649647,0.037872849,0.054347866,0.192256931,1
0,0.039624227,0.03829386,0,1
0,0.027039425,0.029652969,0,1
7.416247109,0.007044211,0.063369418,0.003861922,1
0.482939217,0.016018548,0.024901405,0.006299456,1
6.241554558,0.002340025,0.024466795,0.228168465,1
0,0.030700662,0.030463875,0,1
0,0.010634046,0.018658597,0,1
0.181788179,0.016498093,0.028238495,3.73E-05,1
0.204124368,0.013843372,0.037708904,0.000162985,1
0.701208852,0.058009682,0.082645858,0.002880162,1
0,0.020860663,0.020074074,0,1
0.150934457,0.01703059,0.03025264,0.00132626,1
1.107750689,0.016268826,0.044763599,0.000720321,1
10.15286132,0.004167751,0.041706024,0.012324507,1
1.074386522,0.004716597,0.015420341,0.010537492,1
0.08554461,0.000484917,0.014987544,8.38E-06,1
6.537561514,0.027391541,0.119871618,0.209391824,1
0.66122,0.085525706,0.104327227,0.012652013,1
0.509081283,0.026962511,0.060507373,0.008564259,1
0.183141651,0.019639073,0.032506925,3.65E-05,1
0.899549815,0.013844458,0.043036973,0.00017135,1
0.122240408,0.094714533,0.077389522,0.000280034,1
0,0.177000154,0.183375539,0,1
0.715623525,0.017829119,0.04725903,0.001655486,1
3.062607276,0.006704346,0.027927005,0.372804344,1
0,0.048529377,0.060341406,0,1
1.061462064,0.010602336,0.026428571,0.037543878,1
0.163449512,0.018856266,0.033950636,0.002202643,1
4.792152514,0.011801006,0.042416959,0.002554482,1
9.297884032,0.027062658,0.051829807,1.425657297,1
5.639278935,0.000748314,0.011760735,0.71971763,1
0,0.046154701,0.042633333,0,1
0.182681549,0.02380347,0.037562093,3.96E-05,1
0.077968063,0.182687993,0.148842987,2.69E-06,1
1.362451886,0.053133526,0.110152996,0.024987095,1
0.195134577,0.013714271,0.061211458,7.16E-05,1
0,0.72982166,0.667744682,0,1
0,0.200094704,0.139873813,0,1
0.955025207,0.005104647,0.027145746,0.007077015,1
0.399707212,0.019934753,0.024112355,0.013428262,1
0,0.287303545,0.155812098,0,1
0,0.581373539,0.453065897,0,1
0.131896199,0.001336306,0.01,0.000509684,1
1.990232757,0.011957251,0.031118563,0.315044674,1
0.095035389,0.000515834,0.012151063,2.69E-05,1
15.48266057,0.001223259,0.013650794,0.524325651,1
1.504233084,0.000358183,0.010393418,0.009217804,1
0,0.1621511,0.161680366,0,1
3.774757952,0.011443317,0.038037937,0.123167172,1
0.473363046,0.00127924,0.029414984,0.006691328,1
2.976810855,0.008139903,0.037602763,0.004304928,1
0.179255106,0.003375361,0.013881994,5.64E-05,1
2.430023314,0.002585121,0.013130072,0.045413082,1
0,0.069757929,0.048550859,0,1
15.28603437,0.002779233,0.039166257,0.263830196,1
1.601914194,0.005722368,0.035215673,0.015503973,1
0.142158779,0.009934856,0.022132528,0.000881057,1
0,0.358051641,0.22602319,0,1
0,0.092304781,0.093743526,0,1
0.151549387,0.016711593,0.046811371,0.001362398,1
0.135715784,0.093131403,0.101308179,0.000630915,1
0,0.367817357,0.22440872,0,1
0.073830359,0.024628416,0.040739546,1.31E-06,1
0.161489254,0.007955311,0.018123239,0.00204499,1
0.476797869,0.010514385,0.025572729,0.00566668,1
3.585944044,0.001596435,0.023960332,0.169412649,1
14.73758486,0.014076468,0.0418334,0.539581685,1
2.059584558,0.004794257,0.02150305,0.097815774,1
0,0.289989253,0.145439259,0,1
12.47667261,0.010963195,0.110101819,0.017256483,1
4.891784999,0.019122246,0.069526185,0.061872317,1
0.141754502,0.020759085,0.042369763,0.000863558,1
3.653584774,0.023478863,0.075627743,0.197643244,1
1.643043153,0.006266467,0.052579595,0.019290741,1
1.104794816,0.017898246,0.05761857,0.012854369,1
0,0.327831323,0.18163311,0,1
0.102311012,0.042534412,0.04986104,5.69E-05,1
0,0.190671765,0.152943846,0,1
3.80563972,0.012758934,0.058176041,0.149518196,1
2.386321982,0.005521643,0.028116973,0.039230131,1
1.17510084,0.014411606,0.028833962,0.086266447,1
0,0.532412617,0.365093494,0,1
0.188385375,0.016706196,0.029382564,0.004950495,1
1.280326303,0.009950936,0.026074517,0.021039759,1
0.153958293,0.040725298,0.043573429,0.001510574,1
2.285591822,0.006190778,0.035446948,0.04690727,1
7.391771449,0.030105505,0.081684436,1.534591098,1
0,0.598507437,0.45620454,0,1
1.074240368,0.00336611,0.021631351,0.014590636,1
0,0.274167,0.221195411,0,1
8.027007691,0.005504086,0.029275915,0.22527392,1
0,0.084179351,0.056622006,0,1
0,0.075636862,0.049232356,0,1
0,0.009883266,0.028891155,0,1
0,0.039513597,0.04218859,0,1
4.358577091,0.011062777,0.064314987,0.032172522,1
19.48308211,0.004639815,0.043162133,1.525548576,1
0.605158495,0.017651504,0.030816223,0.00576256,1
0,0.00075376,0.011183412,0,1
0.258800848,0.012144586,0.024068519,2.81E-05,1
0,0.292032571,0.140393615,0,1
0.435974034,0.025910127,0.039353127,0.00304147,1
7.140634411,0.008651627,0.086359733,0.25553788,1
14.3748345,0.004014539,0.016852188,0.385326661,1
1.411543095,0.011445274,0.045939494,0.000433667,1
0.432097054,0.041370105,0.058706835,0.021688489,1
2.58446331,0.015218693,0.031516372,0.002339254,1
0,0.041236774,0.05664066,0,1
0.306650078,0.033847182,0.040265497,0.00460594,1
0,0.012926192,0.01468174,0,1
0,0.025328228,0.041353269,0,1
0,0.171041193,0.128958208,0,1
0.097002751,0.001435161,0.006046635,3.33E-05,1
0.230357759,0.163575353,0.149155738,0.000578526,1
53.9582754,0.007501268,0.04616809,3.847232441,1
0.273247865,0.034561939,0.059562545,0.002083101,1
2.966331702,0.013542691,0.080079749,0.000965825,1
0.523325832,0.001984787,0.024585221,0.00389656,1
0,0.025105375,0.058503834,0,1
0.666811568,0.012034572,0.026738861,0.003946453,1
0,0.046641311,0.053944033,0,1
1.155983755,0.039230297,0.067619641,0.011306659,1
1.506526442,0.014987734,0.041525505,0.000697197,1
0,0.106440641,0.078181591,0,1
0,0.028496637,0.042743279,0,1
1.901842658,0.007714908,0.07145899,0.055410519,1
0.089819656,0.002757412,0.00870258,1.46E-05,1
0,0.018743616,0.027137482,0,1
0,0.072609538,0.082557319,0,1
6.859187609,0.010212749,0.029378277,0.333533298,1
0,0.667575463,0.545037339,0,1
5.311274146,0.003965084,0.034026484,0.253941684,1
0.138967305,0.001203859,0.01,0.000749625,1
0,0.345026634,0.286736501,0,1
0.248325819,0.098305813,0.108223983,0.001576002,1
1.848766141,0.015704113,0.048828467,0.00133289,1
0,0.013664153,0.027224398,0,1
16.09783008,0.001073711,0.015350325,0.949402393,1
2.042135398,0.010194972,0.062793587,0.029196011,1
0,0.021920364,0.012461569,0,1
0.240289867,0.019557639,0.022017334,0.000758083,1
7.061868433,0.020262508,0.072813912,0.348472255,1
0.323203388,0.048482509,0.06743538,0.001606023,1
0,0.01285415,0.023555847,0,1
0.21737533,0.022686664,0.039212125,0.000387373,1
0.969576607,0.038392542,0.059603136,0.037854091,1
16.24510134,0.004344247,0.030390516,0.731882131,1
0,0.000406589,0.010833388,0,1
0.306927676,0.046618336,0.042600554,0.038461538,1
0.670770332,0.039612469,0.099265449,0.000325834,1
0.134080858,0.093953014,0.107065621,0.000576701,1
7.337429718,0.005265087,0.057793645,0.017153954,1
0.427294579,0.001289174,0.016777556,0.003644504,1
0.343238938,0.019332568,0.039361609,0.00590078,1
0,0.258009173,0.191167643,0,1
4.302058643,0.011152727,0.05330622,0.26979266,1
0.087876729,0.000914451,0.016519442,1.14E-05,1
0.184437904,0.098851435,0.12621693,0.000119767,1
0.155484879,0.012794373,0.041905314,5.19E-06,1
8.155440149,0.003531696,0.024483053,0.255813461,1
1.5416862,0.07127497,0.110383272,0.155448273,1
0.209613521,0.055989196,0.056685259,0.008474576,1
0.113623222,0.07301438,0.037036383,0.00015058,1
0.342947873,0.080442961,0.075691895,0.00586591,1
1.788162084,0.009571532,0.019302427,0.010138155,1
3.200929445,0.016474738,0.027391378,0.226220762,1
0.24522159,0.049459958,0.063299317,0.000580353,1
0.373460326,0.011572902,0.036256843,0.001201805,1
0,0.185613235,0.154899129,0,1
2.507643841,0.032692779,0.124156278,0.021796634,1
0.334778946,0.010714106,0.038081273,0.005783078,1
0.287463541,0.002175538,0.010152958,0.000648554,1
7.304056518,0.04514032,0.053597757,1.494472827,1
0,0.006894601,0.022730874,0,1
1.036051425,0.022828245,0.046746522,0.007278203,1
7.723629693,0.020652657,0.120894742,0.286323327,1
1.548581965,0.002597732,0.036668021,0.042439267,1
1.85088552,0.023791791,0.034816188,0.08649678,1
0.157072904,0.006971562,0.025872255,0.001718213,1
